Latitude,Longitude
33.42626185196854,-111.93128033172302
33.428402778322614,-111.93082290760536
33.42096863519425,-111.92812693781127
33.425335755061084,-111.93303926866395
33.4216847820447,-111.92771493164796
33.417339968610655,-111.92878555063336
33.42802301504848,-111.93444027967958
33.42887178670876,-111.93954092220447
33.429222389591395,-111.92913290258103
33.420955468726696,-111.9287920703102
33.41968720839551,-111.93125117642857
33.419292458475034,-111.93411956883865
33.41835964658973,-111.93747657711386
33.42027294939936,-111.9289728832714
33.42311176682219,-111.92760152633723
33.420712949161825,-111.9375837354983
33.414658353506084,-111.9391108093768
33.41970967125231,-111.9336217589015
33.42373190439199,-111.93047109946909
33.42362803628734,-111.93800990762024
33.4178799696531,-111.93723369403466
33.426854809785425,-111.92889476147802
33.4285227077858,-111.93584416718411
33.41806393536621,-111.92759957706437
33.423660655642614,-111.93361452158814
33.41804861255988,-111.93299582518688
33.428254655782425,-111.93032951849499
33.42759346763807,-111.93652763572393
33.41566079772833,-111.9389570166272
33.41723676568438,-111.92984479266906
33.423074965734514,-111.93417267846273
33.423422446253824,-111.9346205291807
33.4278516323154,-111.92644886356325
33.41599336761484,-111.92829683825164
33.42746361389481,-111.93731416957483
33.419702032543626,-111.9384230735785
33.41500805699411,-111.92939435889403
33.414670877218164,-111.93656745520373
33.41523684278411,-111.92677262275743
33.42748309412658,-111.93867470808672
33.419929469623625,-111.92939302772412
33.42805643864381,-111.93860690646292
33.42219704979514,-111.93494925691591
33.415260527339555,-111.92660048202326
33.42634715014605,-111.92683911816329
33.4196982458234,-111.93058929144507
33.42625248238738,-111.92698172631003
33.42438755371065,-111.93007115354314
33.416386312767095,-111.93178553490355
33.41706589412648,-111.92734634134214
33.421411000504904,-111.92798128206131
33.42493206374906,-111.93595881451107
33.43081505344959,-111.93504387997136
33.42253090966212,-111.93466869054733
33.43022005221444,-111.93839001121027
33.42819815337881,-111.93282155229252
33.427522600436795,-111.9391088904165
33.422290972410636,-111.9266728629573
33.4284207515509,-111.92671962965511
33.42570595111836,-111.93624795551254
33.42236773688638,-111.93421986672273
33.429461077403595,-111.93091448525938
33.416259794740064,-111.93114478555908
33.4186223653727,-111.93114998938792
33.41807912779534,-111.93284394812348
33.418411857546815,-111.92926297486684
33.41775089791801,-111.92709592727994
33.41760643035753,-111.93306861667214
33.42955102210814,-111.93789423308873
33.42341191612125,-111.92687431127985
33.425666035683626,-111.93067204676218
33.416044057385164,-111.93241523578718
33.41885320782565,-111.93137868035417
33.424403014599676,-111.93134607734203
33.427010507298924,-111.93740305427593
33.427017936788914,-111.93232227642063
33.419630536808,-111.93637875451604
33.42474497401295,-111.93068143795156
33.42207077054324,-111.93991786292952
33.421248390454224,-111.92922234169639
33.41977161149267,-111.93678287128587
33.42613429780365,-111.9329501945361
33.418767400307985,-111.9358841145153
33.425156206540194,-111.93005521682772
33.42825848838276,-111.93273018673496
33.427456376304285,-111.93883017100804
33.43070435723778,-111.93827278144856
33.428042362695045,-111.93815973196412
33.41634015763876,-111.93264438479974
33.42340487381361,-111.93453255388123
33.42825460364357,-111.93252194566564
33.42662371371272,-111.92923664982983
33.43085023627662,-111.93804160407883
33.42572291519563,-111.93788290314201
33.42393037403902,-111.92979274713426
33.41476856595478,-111.93633584599105
33.42275163391786,-111.93390899204636
33.41767061244,-111.93101205817477
33.428275915872725,-111.93270979145336
33.41852100617773,-111.93637737473102
33.42587066058812,-111.92930899409853
33.430151510890404,-111.93684555137669
33.41890271311543,-111.93820981228782
33.42450304691442,-111.93545911916873
33.42659263825315,-111.9339872077165
33.42907340297113,-111.92678182292629
33.42931956896521,-111.92978489831584
33.425663605483436,-111.9367251440977
33.41802811859041,-111.93112569037024
33.4251311054333,-111.9364489818598
33.42899975455868,-111.93120320947757
33.4270642632102,-111.93053034522048
33.41544593345893,-111.93458733926118
33.420286282213766,-111.92748405599431
33.41632909377574,-111.93923756908124
33.41744931610691,-111.9264541488755
33.43032982743176,-111.93151003183175
33.427018909039994,-111.93906369160503
33.426412606044984,-111.9338467179066
33.42055495025055,-111.93379186474446
33.41503288873434,-111.93458488953169
33.42490957849001,-111.93949588283424
33.41916909230378,-111.93131137623067
33.41986780697508,-111.93232397129354
33.427667387436635,-111.92991135263948
33.4303827900578,-111.92714661917668
33.41725986984084,-111.92697019629698
33.41634469728353,-111.92620512115842
33.42655702742201,-111.93624508510364
33.430548155263764,-111.92653423361195
33.424401569452556,-111.93884404897858
33.41995133482177,-111.93076690680351
33.42865176071588,-111.93466725781369
33.4280492996183,-111.93210078761459
33.41556118084757,-111.93475691404882
33.415179100279936,-111.93009645988978
33.42124146720974,-111.93809601619073
33.42177582006844,-111.92902695476907
33.41558476684348,-111.93133188404352
33.4248954492032,-111.93218594707774
33.42766956362239,-111.9268522395513
33.42029869541287,-111.93062711290472
33.426324901849014,-111.93446459776695
33.42870625689771,-111.93287405766027
33.41921276257353,-111.93703114604513
33.43007739191391,-111.93218724976208
33.4211205778466,-111.9354618936746
33.41792587084908,-111.93876513788541
33.42172237551696,-111.92880309965068
33.42499611665466,-111.92877720681756
33.42816182941491,-111.92621044402283
33.41920934519978,-111.92965140793017
33.42533038797677,-111.93467768485402
33.42504148771909,-111.93151258670372
33.425401587772164,-111.93825996458207
33.416312710183895,-111.92926628974088
33.424940555856764,-111.9334117113461
33.42611840180728,-111.93807481173266
33.41896845125713,-111.9306214144152
33.41719641332983,-111.93334297851752
33.41915287376116,-111.92823458306566
33.4241396652919,-111.92808392525396
33.427153378769,-111.93780897466735
33.42713433897951,-111.9392377947474
33.4262443838347,-111.9357278778383
33.41524838390268,-111.9353483699089
33.42206481445181,-111.92794350615816
33.414867181413044,-111.93713636963687
33.424444233137834,-111.93334433830506
33.429542515109226,-111.93687106949879
33.429471854408796,-111.93287908137596
33.428886041735176,-111.9292229096406
33.42849095180147,-111.93374314373895
33.41854019893191,-111.93261008844526
33.424653853823116,-111.9333399543768
33.41690771999944,-111.93948956941004
33.423154530931235,-111.92771687235091
33.42176451331979,-111.93467574405167
33.41935206470393,-111.93025203144222
33.41621595931029,-111.92933991155505
33.41498818580202,-111.93353287973775
33.41815855932728,-111.93942775383317
33.422938745913,-111.93929895076482
33.42900852874111,-111.92936974233133
33.42732499972513,-111.93990036935395
33.42818304010681,-111.92734718788094
33.41540700173643,-111.92918612200172
33.4237799948425,-111.93377491012889
33.42946395125087,-111.93601661062921
33.42598518642278,-111.92754422963394
33.415922192181895,-111.93253000361088
33.423905300151574,-111.93953117264812
33.41993546145439,-111.93080715790659
33.427207512876286,-111.93165540063075
33.426503322218636,-111.9391289725485
33.42087960420917,-111.93542874006292
33.415696568410674,-111.92741495591828
33.41876708276839,-111.92996043848518
33.41583281438988,-111.93688551384824
33.4216937891499,-111.93499035368202
33.41818984072153,-111.93872779333668
33.4244373192882,-111.93105817859849
33.42172229181141,-111.93478787281978
33.42257931111654,-111.93605375064614
33.42204595093499,-111.93869384806408
33.41791879383446,-111.92951830351593
33.420491889873794,-111.93394425803884
33.417032543798996,-111.93339870015815
33.421092360545465,-111.93621904745932
33.42178862037299,-111.93218036734153
33.427330940247955,-111.93890276316195
33.419125403892004,-111.92805460623725
33.41853295789045,-111.92842829634732
33.42089664319963,-111.93902165715123
33.41534983475513,-111.92802106511775
33.41757267417646,-111.93405331609968
33.42990974573904,-111.93506595184405
33.422967381047044,-111.93283872373307
33.42372335717727,-111.93608978273828
33.425111828553575,-111.93045084286734
33.4243220064527,-111.93288509886531
33.42747691893208,-111.93679596336378
